Product_ID,Product_Name,Category,Sub_Category,Brand,Gender,Size_Available,Color,Texture,Material_Quality,Trend_Tag,Price,Discount_Percent,Accessories_Match,Brand_Ambassador,Season,Launch_Year,In_Stock,Ratings
MTR10708,Basic Shirts,Ethnic,Kurtis,Nike,Men,UK 6–11,Yellow,Soft,Recycled,Minimalist,4855,20%,Silver Jhumkas,None,Summer,2023,No,4.8
MTR10709,Casual Tracks,Footwear,Shirts,Puma,Women,"S, M, L, XL",White,Textured,Recycled,Minimalist,4923,20%,Sports Socks,Deepika Padukone,All Season,2023,No,4.7
MTR10710,Basic Kurtis,Bottomwear,Scarves,Biba,Unisex,"S, M, L, XL",Navy Blue,Rough,Recycled,Minimalist,2532,20%,Silver Jhumkas,None,Winter,2025,No,4.3
MTR10711,Slim Fit Tracks,Bottomwear,Blazers,Levi’s,Women,"S, M, L, XL",Black,Smooth,Premium,Boho,3237,20%,Watch,Deepika Padukone,All Season,2023,Yes,4.2
MTR10712,Floral Shirts,Accessories,Shirts,Zara,Women,Free Size,Navy Blue,Glossy,Standard,Athleisure,3242,25%,Silver Jhumkas,Kareena Kapoor,Summer,2023,No,4.3
MTR10713,Printed Sneakers,Bottomwear,Tracks,U.S. Polo Assn.,Unisex,"S, M, L, XL",Yellow,Soft,Eco-Friendly,Retro,4025,10%,Cap,Virat Kohli,Winter,2023,Yes,5.0
MTR10714,Casual Shirts,Topwear,Blazers,Puma,Unisex,"M, L, XL",White,Matte,Standard,Retro,3396,15%,Sports Socks,Virat Kohli,All Season,2023,No,3.9
MTR10715,Slim Fit Kurtis,Bottomwear,T-Shirt,Biba,Men,"M, L, XL",Yellow,Textured,Standard,Streetwear,5435,10%,Sports Socks,Kiara Advani,Summer,2025,No,4.8
MTR10716,Basic Blazers,Ethnic,Shirts,Levi’s,Women,Free Size,Red,Textured,Premium,Athleisure,5422,30%,Watch,Deepika Padukone,Winter,2025,No,4.0
MTR10717,Casual Tracks,Footwear,Scarves,Levi’s,Men,"XS, S, M, L",Red,Matte,Recycled,Retro,1154,15%,Sports Socks,Kiara Advani,All Season,2023,No,3.7
MTR10718,Graphic Blazers,Bottomwear,Jeans,U.S. Polo Assn.,Men,"M, L, XL",Black,Ribbed,Standard,Boho,5984,30%,Watch,Kiara Advani,Summer,2023,Yes,4.0
MTR10719,Basic Jeans,Winterwear,Sandals,Allen Solly,Women,"XS, S, M, L",Pastel Green,Textured,Recycled,Y2K,5148,15%,Watch,Kareena Kapoor,Summer,2024,No,4.2
MTR10720,Graphic Hoodies,Ethnic,Tracks,U.S. Polo Assn.,Women,"S, M, L, XL",Olive,Matte,Eco-Friendly,Retro,2920,15%,Sunglasses,Ranveer Singh,Summer,2023,No,4.3
MTR10721,Basic T-Shirt,Winterwear,Jeans,Allen Solly,Women,"S, M, L, XL",Olive,Matte,Recycled,Boho,5237,10%,Silver Jhumkas,Kareena Kapoor,All Season,2023,Yes,3.6
MTR10722,Casual Tracks,Ethnic,Shirts,Biba,Women,UK 6–11,Yellow,Rough,Recycled,Y2K,4860,25%,Cap,Kiara Advani,Summer,2024,Yes,4.6
MTR10723,Graphic Scarves,Winterwear,Shirts,Zara,Men,"M, L, XL",Pastel Green,Textured,Recycled,Streetwear,3355,15%,Statement Brooch,Deepika Padukone,Winter,2023,No,3.9
MTR10724,Basic Kurtis,Bottomwear,Blazers,Levi’s,Men,"M, L, XL",White,Textured,Premium,Y2K,2851,10%,Sports Socks,Deepika Padukone,Winter,2025,Yes,4.7
MTR10725,Casual Sneakers,Ethnic,Tracks,U.S. Polo Assn.,Unisex,Free Size,Yellow,Rough,Recycled,Boho,1190,25%,Cap,Deepika Padukone,Winter,2023,Yes,4.6
MTR10726,Slim Fit Kurtis,Topwear,Blazers,U.S. Polo Assn.,Women,"S, M, L, XL",Pastel Green,Matte,Recycled,Athleisure,3734,20%,Statement Brooch,None,All Season,2024,Yes,3.7
MTR10727,Basic Jeans,Topwear,Sneakers,Levi’s,Men,"XS, S, M, L",Pink,Soft,Recycled,Streetwear,2875,25%,Sports Socks,Kareena Kapoor,All Season,2025,Yes,4.0
MTR10728,Printed T-Shirt,Bottomwear,Jeans,H&M,Men,UK 6–11,Beige,Ribbed,Recycled,Y2K,5976,30%,Sunglasses,Kareena Kapoor,Winter,2025,Yes,5.0
MTR10729,Basic Scarves,Bottomwear,T-Shirt,Adidas,Women,"XS, S, M, L",Yellow,Textured,Eco-Friendly,Minimalist,5210,10%,Silver Jhumkas,Kiara Advani,Winter,2025,Yes,4.9
MTR10730,Slim Fit Hoodies,Accessories,Hoodies,Puma,Unisex,"S, M, L, XL",Yellow,Glossy,Standard,Boho,5295,30%,Watch,Kiara Advani,All Season,2024,Yes,4.9
MTR10731,Casual Hoodies,Ethnic,Kurtis,Adidas,Women,Free Size,Yellow,Glossy,Eco-Friendly,Streetwear,1822,25%,Watch,Virat Kohli,Summer,2024,No,3.8
MTR10732,Floral Blazers,Winterwear,Kurtis,Allen Solly,Men,UK 6–11,Grey,Smooth,Recycled,Minimalist,5869,15%,Sports Socks,Ranveer Singh,Winter,2025,Yes,4.1
MTR10733,Formal Blazers,Footwear,Kurtis,Nike,Men,"XS, S, M, L",Yellow,Matte,Standard,Boho,3335,15%,Sports Socks,Kiara Advani,All Season,2025,No,4.8
MTR10734,Basic Sneakers,Footwear,Kurtis,Zara,Unisex,"S, M, L, XL",Red,Glossy,Standard,Retro,1735,30%,Sunglasses,Kiara Advani,All Season,2024,Yes,3.7
MTR10735,Sporty Scarves,Ethnic,Kurtis,Levi’s,Women,"M, L, XL",Beige,Soft,Eco-Friendly,Y2K,2042,20%,Watch,None,All Season,2025,Yes,4.8
MTR10736,Casual Hoodies,Winterwear,Sneakers,Levi’s,Men,"S, M, L, XL",Olive,Matte,Recycled,Minimalist,5211,25%,Watch,Kareena Kapoor,All Season,2024,No,3.9
MTR10737,Formal Tracks,Ethnic,T-Shirt,Biba,Women,UK 6–11,Black,Ribbed,Premium,Minimalist,3804,30%,Sports Socks,Deepika Padukone,Summer,2025,No,3.7
MTR10738,Graphic Jeans,Topwear,T-Shirt,U.S. Polo Assn.,Men,"M, L, XL",Pastel Green,Textured,Eco-Friendly,Retro,5161,25%,Sunglasses,Ranveer Singh,Winter,2025,Yes,4.6
MTR10739,Graphic Hoodies,Accessories,Blazers,Nike,Men,UK 6–11,Red,Soft,Standard,Streetwear,5847,10%,Sports Socks,Virat Kohli,Summer,2025,No,3.9
MTR10740,Floral Sandals,Topwear,Hoodies,Adidas,Women,"M, L, XL",Pink,Ribbed,Premium,Streetwear,5695,30%,Silver Jhumkas,Virat Kohli,All Season,2025,Yes,3.9
MTR10741,Floral Shirts,Bottomwear,Scarves,Adidas,Unisex,Free Size,Navy Blue,Smooth,Recycled,Boho,1845,25%,Silver Jhumkas,None,Winter,2024,Yes,4.2
MTR10742,Sporty Blazers,Bottomwear,Sandals,Adidas,Women,"XS, S, M, L",White,Rough,Recycled,Y2K,5276,15%,Statement Brooch,Kiara Advani,All Season,2025,No,4.9
MTR10743,Basic Hoodies,Winterwear,Jeans,H&M,Women,Free Size,Navy Blue,Matte,Premium,Y2K,3405,20%,Sunglasses,Deepika Padukone,Winter,2025,Yes,4.2
MTR10744,Formal Sneakers,Bottomwear,Scarves,Adidas,Unisex,"XS, S, M, L",Pastel Green,Textured,Eco-Friendly,Boho,2241,25%,Sunglasses,None,Winter,2025,No,4.5
MTR10745,Slim Fit Sneakers,Bottomwear,Sandals,Zara,Unisex,"S, M, L, XL",Pink,Ribbed,Recycled,Minimalist,4138,15%,Silver Jhumkas,Deepika Padukone,All Season,2024,No,4.3
MTR10746,Basic Sandals,Topwear,Shirts,Allen Solly,Unisex,Free Size,Beige,Rough,Premium,Minimalist,3666,25%,Watch,Virat Kohli,All Season,2023,No,4.2
MTR10747,Formal Sandals,Ethnic,Kurtis,Puma,Men,UK 6–11,Navy Blue,Ribbed,Eco-Friendly,Streetwear,4203,25%,Sunglasses,Ranveer Singh,Summer,2024,Yes,4.4
MTR10748,Basic Blazers,Ethnic,Tracks,Puma,Unisex,"XS, S, M, L",Grey,Smooth,Standard,Y2K,3400,20%,Leather Belt,None,All Season,2023,No,4.2
MTR10749,Basic Sneakers,Ethnic,Scarves,H&M,Women,UK 6–11,Pastel Green,Ribbed,Recycled,Athleisure,4919,30%,Cap,Kiara Advani,All Season,2025,No,4.0
MTR10750,Basic Shirts,Bottomwear,Blazers,Nike,Unisex,UK 6–11,Black,Glossy,Premium,Y2K,2282,10%,Cap,None,Winter,2024,Yes,3.7
MTR10751,Printed T-Shirt,Winterwear,Kurtis,Levi’s,Women,"S, M, L, XL",Red,Glossy,Premium,Minimalist,4225,15%,Statement Brooch,Virat Kohli,All Season,2024,No,3.5
MTR10752,Slim Fit T-Shirt,Accessories,Shirts,Allen Solly,Men,Free Size,Navy Blue,Textured,Eco-Friendly,Boho,2625,10%,Watch,Deepika Padukone,Winter,2023,Yes,4.3
MTR10753,Basic Shirts,Winterwear,T-Shirt,Allen Solly,Men,"XS, S, M, L",Olive,Smooth,Recycled,Y2K,4205,15%,Statement Brooch,Ranveer Singh,Summer,2025,Yes,4.3
MTR10754,Basic Scarves,Winterwear,Jeans,Zara,Unisex,Free Size,Black,Matte,Recycled,Retro,4534,10%,Statement Brooch,Kareena Kapoor,All Season,2023,No,4.9
MTR10755,Sporty Sneakers,Winterwear,Jeans,U.S. Polo Assn.,Men,"S, M, L, XL",Olive,Glossy,Eco-Friendly,Y2K,2974,30%,Silver Jhumkas,Virat Kohli,Summer,2025,No,4.5
MTR10756,Graphic Sandals,Bottomwear,Shirts,Nike,Women,"S, M, L, XL",Pink,Matte,Standard,Boho,5540,20%,Cap,Kiara Advani,All Season,2023,No,4.6
MTR10757,Slim Fit Kurtis,Topwear,Sandals,Roadster,Women,"S, M, L, XL",Beige,Ribbed,Recycled,Minimalist,886,30%,Cap,Virat Kohli,All Season,2025,No,3.8
MTR10758,Formal T-Shirt,Bottomwear,Sandals,Levi’s,Unisex,Free Size,Navy Blue,Soft,Premium,Athleisure,4262,25%,Sports Socks,Kiara Advani,Winter,2023,No,3.8
MTR10759,Floral T-Shirt,Footwear,T-Shirt,Zara,Women,"S, M, L, XL",Red,Ribbed,Eco-Friendly,Retro,3789,10%,Watch,Virat Kohli,Winter,2024,Yes,4.8
MTR10760,Printed Hoodies,Accessories,Shirts,Zara,Women,"M, L, XL",Red,Ribbed,Recycled,Streetwear,4708,25%,Leather Belt,Ranveer Singh,All Season,2023,Yes,3.5
MTR10761,Floral Sneakers,Topwear,Sandals,H&M,Women,"M, L, XL",Red,Textured,Standard,Retro,1590,25%,Cap,Virat Kohli,All Season,2025,No,3.9
MTR10762,Formal Sneakers,Topwear,Scarves,Nike,Men,Free Size,White,Rough,Standard,Streetwear,1714,20%,Cap,None,Summer,2025,No,4.2
MTR10763,Graphic Kurtis,Footwear,Kurtis,Puma,Men,UK 6–11,Pastel Green,Ribbed,Standard,Streetwear,1744,10%,Leather Belt,Kareena Kapoor,Summer,2025,Yes,4.8
MTR10764,Sporty Hoodies,Accessories,Sneakers,Puma,Women,UK 6–11,Beige,Smooth,Recycled,Athleisure,3641,20%,Cap,Ranveer Singh,Summer,2024,No,4.8
MTR10765,Casual T-Shirt,Bottomwear,Sneakers,Biba,Unisex,"XS, S, M, L",Navy Blue,Smooth,Standard,Y2K,5145,15%,Sunglasses,Deepika Padukone,Winter,2023,No,4.7
MTR10766,Formal T-Shirt,Ethnic,Sneakers,Nike,Women,"S, M, L, XL",Pink,Soft,Premium,Athleisure,1690,25%,Sunglasses,Deepika Padukone,Summer,2023,Yes,4.4
MTR10767,Basic Hoodies,Ethnic,Sandals,Nike,Men,Free Size,Red,Smooth,Standard,Athleisure,5288,25%,Sunglasses,Deepika Padukone,Winter,2025,Yes,3.8
MTR10768,Formal Kurtis,Accessories,Blazers,Zara,Men,"M, L, XL",Red,Glossy,Premium,Y2K,1132,30%,Sports Socks,Kareena Kapoor,Summer,2025,Yes,3.7
MTR10769,Basic Scarves,Bottomwear,Shirts,U.S. Polo Assn.,Unisex,UK 6–11,Pastel Green,Textured,Eco-Friendly,Streetwear,4251,25%,Statement Brooch,Kareena Kapoor,All Season,2023,No,4.0
MTR10770,Floral Blazers,Footwear,Blazers,H&M,Men,"XS, S, M, L",Black,Ribbed,Eco-Friendly,Retro,5959,10%,Silver Jhumkas,Ranveer Singh,All Season,2024,No,4.6
MTR10771,Sporty Blazers,Topwear,Hoodies,Nike,Women,"M, L, XL",White,Matte,Standard,Minimalist,2107,20%,Cap,Virat Kohli,Summer,2023,No,3.8
MTR10772,Printed Sandals,Accessories,Sneakers,Zara,Unisex,Free Size,Yellow,Rough,Standard,Minimalist,2246,15%,Cap,Kiara Advani,Winter,2023,Yes,4.1
MTR10773,Printed Shirts,Topwear,Blazers,Adidas,Men,UK 6–11,Olive,Soft,Recycled,Athleisure,3795,10%,Leather Belt,Kareena Kapoor,All Season,2025,Yes,4.1
MTR10774,Formal Tracks,Footwear,Shirts,Zara,Women,"S, M, L, XL",Pastel Green,Ribbed,Premium,Minimalist,3171,30%,Statement Brooch,None,Winter,2025,Yes,3.8
MTR10775,Floral Hoodies,Bottomwear,Sneakers,Levi’s,Women,Free Size,Grey,Rough,Standard,Athleisure,1991,30%,Sports Socks,None,All Season,2024,Yes,4.2
MTR10776,Casual Kurtis,Footwear,Hoodies,Roadster,Men,"S, M, L, XL",Pastel Green,Textured,Standard,Retro,4792,30%,Watch,Deepika Padukone,All Season,2023,No,4.6
MTR10777,Printed Shirts,Winterwear,Shirts,Biba,Men,"S, M, L, XL",White,Rough,Recycled,Y2K,2369,15%,Cap,Deepika Padukone,All Season,2025,Yes,3.9
MTR10778,Printed T-Shirt,Topwear,Blazers,Zara,Women,"XS, S, M, L",Navy Blue,Glossy,Eco-Friendly,Minimalist,5181,20%,Sunglasses,Kareena Kapoor,All Season,2025,No,3.6
MTR10779,Slim Fit Tracks,Winterwear,Sneakers,Roadster,Unisex,"S, M, L, XL",Pink,Soft,Recycled,Minimalist,2139,20%,Silver Jhumkas,None,Winter,2024,No,4.1
MTR10780,Casual Scarves,Topwear,Sandals,Nike,Unisex,Free Size,Black,Soft,Premium,Minimalist,2950,10%,Sports Socks,Kiara Advani,Summer,2024,Yes,4.0
MTR10781,Sporty T-Shirt,Accessories,Tracks,Puma,Unisex,"S, M, L, XL",Grey,Textured,Eco-Friendly,Streetwear,670,15%,Statement Brooch,Ranveer Singh,All Season,2024,No,4.9
MTR10782,Casual Scarves,Accessories,Hoodies,Allen Solly,Women,Free Size,Grey,Ribbed,Recycled,Y2K,1168,15%,Cap,Deepika Padukone,Winter,2024,Yes,4.1
MTR10783,Casual Kurtis,Accessories,Sandals,Puma,Men,Free Size,White,Soft,Standard,Retro,5682,30%,Cap,Kareena Kapoor,Winter,2025,Yes,3.7
MTR10784,Printed Shirts,Accessories,Jeans,Roadster,Unisex,"S, M, L, XL",White,Ribbed,Recycled,Streetwear,2444,20%,Watch,None,All Season,2025,No,4.2
MTR10785,Formal Scarves,Bottomwear,Sandals,Adidas,Men,"M, L, XL",Pastel Green,Rough,Premium,Streetwear,520,25%,Sports Socks,Kareena Kapoor,Summer,2025,No,3.8
MTR10786,Casual Sneakers,Footwear,Scarves,Allen Solly,Unisex,UK 6–11,Pastel Green,Glossy,Recycled,Boho,5539,20%,Cap,Kareena Kapoor,Winter,2025,No,4.8
MTR10787,Printed Shirts,Accessories,Hoodies,Biba,Unisex,UK 6–11,Black,Soft,Standard,Y2K,1203,10%,Watch,Kiara Advani,Winter,2023,Yes,4.2
MTR10788,Sporty Kurtis,Winterwear,Sandals,H&M,Men,UK 6–11,Red,Rough,Eco-Friendly,Minimalist,2134,25%,Watch,None,All Season,2024,Yes,4.9
MTR10789,Sporty Shirts,Winterwear,Blazers,H&M,Men,"M, L, XL",Olive,Glossy,Premium,Minimalist,3662,10%,Silver Jhumkas,Deepika Padukone,Winter,2025,No,3.9
MTR10790,Graphic Sandals,Footwear,Sandals,H&M,Men,Free Size,Pastel Green,Matte,Standard,Y2K,1748,20%,Sunglasses,None,Winter,2023,Yes,3.8
MTR10791,Graphic Sneakers,Footwear,Blazers,Biba,Men,"XS, S, M, L",Black,Glossy,Eco-Friendly,Minimalist,4089,10%,Sunglasses,Virat Kohli,Winter,2024,Yes,4.4
MTR10792,Graphic Sneakers,Ethnic,Sandals,Nike,Unisex,"XS, S, M, L",White,Soft,Eco-Friendly,Boho,4706,25%,Statement Brooch,Kareena Kapoor,Summer,2024,Yes,4.1
MTR10793,Floral Tracks,Footwear,Sneakers,H&M,Men,"XS, S, M, L",Olive,Glossy,Recycled,Retro,4865,10%,Silver Jhumkas,Virat Kohli,All Season,2024,Yes,4.5
MTR10794,Basic Sandals,Bottomwear,Sneakers,Roadster,Women,"XS, S, M, L",Grey,Textured,Standard,Minimalist,3239,10%,Statement Brooch,Virat Kohli,Summer,2023,No,3.7
MTR10795,Formal Hoodies,Bottomwear,Sneakers,U.S. Polo Assn.,Unisex,Free Size,White,Ribbed,Recycled,Minimalist,4595,15%,Cap,None,Winter,2023,Yes,4.6
MTR10796,Casual T-Shirt,Ethnic,Shirts,U.S. Polo Assn.,Women,"M, L, XL",Red,Matte,Eco-Friendly,Minimalist,5941,15%,Silver Jhumkas,Kiara Advani,Summer,2024,Yes,3.6
MTR10797,Casual Sandals,Footwear,Hoodies,Nike,Men,Free Size,White,Smooth,Recycled,Streetwear,4175,10%,Cap,Kiara Advani,Winter,2025,No,4.1
MTR10798,Printed Blazers,Accessories,Scarves,H&M,Men,Free Size,Red,Ribbed,Recycled,Retro,4346,10%,Watch,Kiara Advani,Winter,2025,No,4.7
MTR10799,Printed Hoodies,Topwear,Hoodies,Biba,Women,"M, L, XL",Pastel Green,Ribbed,Recycled,Retro,1634,30%,Sports Socks,None,Summer,2024,Yes,4.6
MTR10800,Basic Shirts,Accessories,T-Shirt,Biba,Women,"S, M, L, XL",Olive,Smooth,Eco-Friendly,Minimalist,895,30%,Silver Jhumkas,Kiara Advani,Winter,2023,No,4.1
MTR10801,Graphic Scarves,Winterwear,Scarves,Zara,Men,Free Size,Grey,Matte,Eco-Friendly,Streetwear,4906,25%,Sunglasses,Virat Kohli,All Season,2024,Yes,4.8
MTR10802,Graphic Sandals,Accessories,Shirts,Biba,Men,"S, M, L, XL",White,Ribbed,Standard,Retro,690,30%,Leather Belt,Virat Kohli,Winter,2023,No,4.6
MTR10803,Slim Fit Hoodies,Winterwear,Sandals,Levi’s,Men,"M, L, XL",Navy Blue,Soft,Standard,Minimalist,4551,15%,Statement Brooch,Deepika Padukone,Winter,2024,Yes,3.9
MTR10804,Graphic Sneakers,Bottomwear,Jeans,Levi’s,Men,UK 6–11,Beige,Ribbed,Standard,Boho,778,25%,Cap,Virat Kohli,All Season,2025,No,3.5
MTR10805,Printed Kurtis,Topwear,Hoodies,Nike,Unisex,"M, L, XL",Red,Glossy,Premium,Y2K,1514,25%,Statement Brooch,Ranveer Singh,All Season,2023,No,3.7
MTR10806,Slim Fit T-Shirt,Footwear,Jeans,Roadster,Women,Free Size,Pink,Smooth,Premium,Streetwear,2361,30%,Silver Jhumkas,None,All Season,2024,No,4.1
MTR10807,Formal Blazers,Accessories,Tracks,Puma,Unisex,"M, L, XL",Yellow,Textured,Recycled,Athleisure,5511,30%,Silver Jhumkas,Virat Kohli,Winter,2024,No,3.8
MTR10808,Sporty T-Shirt,Footwear,Scarves,Levi’s,Women,"XS, S, M, L",Pastel Green,Glossy,Premium,Y2K,5470,25%,Watch,Kareena Kapoor,All Season,2024,No,3.7
MTR10809,Floral Sneakers,Accessories,T-Shirt,U.S. Polo Assn.,Men,UK 6–11,Beige,Rough,Recycled,Minimalist,4546,30%,Cap,Virat Kohli,Winter,2025,Yes,4.2
MTR10810,Basic T-Shirt,Winterwear,Kurtis,U.S. Polo Assn.,Men,"M, L, XL",Pink,Smooth,Recycled,Athleisure,3019,20%,Cap,Kiara Advani,All Season,2023,Yes,3.6
MTR10811,Sporty Shirts,Topwear,Blazers,Biba,Women,"XS, S, M, L",White,Ribbed,Premium,Y2K,5177,20%,Sports Socks,Kiara Advani,Summer,2024,Yes,4.2
MTR10812,Slim Fit Kurtis,Footwear,Shirts,Nike,Unisex,UK 6–11,Pink,Ribbed,Standard,Y2K,3625,25%,Watch,Virat Kohli,Summer,2023,Yes,3.7
MTR10813,Basic Sneakers,Ethnic,Sneakers,Zara,Women,Free Size,Pink,Matte,Premium,Minimalist,601,10%,Watch,Kiara Advani,All Season,2025,Yes,4.7
MTR10814,Formal Kurtis,Accessories,Tracks,Puma,Men,"S, M, L, XL",Pink,Glossy,Standard,Minimalist,2230,30%,Silver Jhumkas,Kareena Kapoor,Winter,2023,Yes,4.7
MTR10815,Slim Fit Scarves,Ethnic,Shirts,Puma,Women,"S, M, L, XL",Yellow,Glossy,Eco-Friendly,Y2K,4259,30%,Silver Jhumkas,Kiara Advani,Winter,2023,No,3.9
MTR10816,Slim Fit Hoodies,Ethnic,Shirts,Nike,Men,"S, M, L, XL",Navy Blue,Textured,Recycled,Minimalist,1426,20%,Leather Belt,Deepika Padukone,Winter,2025,No,3.6
MTR10817,Basic Tracks,Accessories,Shirts,Roadster,Unisex,"S, M, L, XL",Beige,Textured,Standard,Y2K,2615,15%,Cap,Kiara Advani,Summer,2025,Yes,4.4
MTR10818,Slim Fit Sandals,Winterwear,Sneakers,Adidas,Women,"XS, S, M, L",Beige,Textured,Premium,Minimalist,4545,10%,Silver Jhumkas,Ranveer Singh,Winter,2024,No,3.8
MTR10819,Casual Scarves,Topwear,T-Shirt,Nike,Women,UK 6–11,Black,Ribbed,Recycled,Boho,4402,15%,Silver Jhumkas,Ranveer Singh,All Season,2023,No,4.4
MTR10820,Slim Fit Sandals,Winterwear,T-Shirt,U.S. Polo Assn.,Unisex,"S, M, L, XL",Navy Blue,Ribbed,Premium,Athleisure,5440,10%,Statement Brooch,Deepika Padukone,All Season,2023,Yes,4.2
MTR10821,Printed Sneakers,Bottomwear,Blazers,Zara,Unisex,Free Size,Yellow,Glossy,Standard,Streetwear,1735,25%,Silver Jhumkas,None,Summer,2023,No,3.8
MTR10822,Formal T-Shirt,Footwear,Scarves,H&M,Women,"S, M, L, XL",Pink,Smooth,Premium,Boho,1986,20%,Watch,Kiara Advani,Summer,2024,Yes,4.9
MTR10823,Formal Tracks,Topwear,Jeans,Adidas,Unisex,"XS, S, M, L",Pastel Green,Glossy,Eco-Friendly,Y2K,3697,25%,Cap,Ranveer Singh,Summer,2023,No,4.6
MTR10824,Casual Blazers,Ethnic,Tracks,Roadster,Women,"XS, S, M, L",Olive,Textured,Standard,Y2K,4769,20%,Watch,None,All Season,2023,No,4.7
MTR10825,Basic Tracks,Bottomwear,Sneakers,Adidas,Women,"M, L, XL",Yellow,Matte,Standard,Boho,2746,15%,Statement Brooch,None,Summer,2023,No,4.4
MTR10826,Basic Sneakers,Accessories,Hoodies,Puma,Women,UK 6–11,Red,Soft,Standard,Minimalist,2743,15%,Silver Jhumkas,Virat Kohli,Winter,2025,Yes,4.8
MTR10827,Printed Tracks,Accessories,Tracks,Puma,Women,Free Size,White,Matte,Premium,Y2K,3042,10%,Cap,Deepika Padukone,Summer,2024,No,3.8
MTR10828,Floral Sandals,Winterwear,Hoodies,Levi’s,Unisex,UK 6–11,Grey,Textured,Eco-Friendly,Boho,1175,30%,Silver Jhumkas,Kiara Advani,All Season,2024,No,4.0
MTR10829,Casual Hoodies,Accessories,Shirts,Puma,Women,Free Size,Red,Smooth,Recycled,Y2K,1452,10%,Cap,Virat Kohli,Winter,2024,No,4.2
MTR10830,Sporty Hoodies,Bottomwear,Jeans,Allen Solly,Women,UK 6–11,Navy Blue,Matte,Eco-Friendly,Athleisure,3826,15%,Silver Jhumkas,Ranveer Singh,Winter,2024,No,4.9
MTR10831,Casual Blazers,Bottomwear,T-Shirt,Biba,Women,UK 6–11,Red,Soft,Premium,Y2K,1239,25%,Sunglasses,Ranveer Singh,Summer,2023,No,3.9
MTR10832,Slim Fit Scarves,Accessories,Blazers,Allen Solly,Women,UK 6–11,White,Matte,Standard,Boho,5259,20%,Sports Socks,Virat Kohli,All Season,2023,Yes,4.9
MTR10833,Floral Jeans,Winterwear,Hoodies,Levi’s,Unisex,"M, L, XL",Pastel Green,Ribbed,Eco-Friendly,Boho,785,25%,Leather Belt,Kiara Advani,Summer,2023,No,4.0
MTR10834,Floral Blazers,Bottomwear,Hoodies,Nike,Women,Free Size,Pink,Rough,Recycled,Y2K,1886,20%,Cap,Ranveer Singh,All Season,2023,No,3.7
MTR10835,Basic Hoodies,Bottomwear,Blazers,H&M,Unisex,"M, L, XL",Pastel Green,Rough,Recycled,Retro,3151,30%,Watch,Deepika Padukone,Winter,2023,No,4.7
MTR10836,Slim Fit Jeans,Ethnic,Blazers,Puma,Women,"S, M, L, XL",Pink,Matte,Recycled,Athleisure,689,10%,Statement Brooch,None,Winter,2025,Yes,3.9
MTR10837,Floral Shirts,Ethnic,T-Shirt,Levi’s,Men,"S, M, L, XL",Navy Blue,Rough,Premium,Boho,3845,10%,Sports Socks,Kareena Kapoor,All Season,2023,Yes,4.0
MTR10838,Sporty Blazers,Ethnic,Sandals,Biba,Men,"M, L, XL",Red,Ribbed,Standard,Retro,4783,10%,Silver Jhumkas,None,Summer,2023,No,4.9
MTR10839,Printed Kurtis,Accessories,Blazers,Levi’s,Unisex,Free Size,Pastel Green,Matte,Standard,Streetwear,4010,30%,Statement Brooch,Deepika Padukone,Summer,2023,No,4.5
MTR10840,Casual Blazers,Bottomwear,T-Shirt,Biba,Women,UK 6–11,Black,Glossy,Standard,Athleisure,4557,25%,Cap,None,Summer,2024,Yes,3.5
MTR10841,Floral Tracks,Ethnic,Sneakers,Levi’s,Men,"XS, S, M, L",White,Smooth,Standard,Y2K,4490,30%,Cap,Kareena Kapoor,Summer,2024,Yes,4.7
MTR10842,Floral Shirts,Winterwear,Sandals,Levi’s,Men,UK 6–11,Beige,Textured,Standard,Minimalist,1526,25%,Silver Jhumkas,Kiara Advani,Winter,2023,Yes,4.2
MTR10843,Casual Sandals,Topwear,Shirts,Biba,Women,Free Size,Beige,Ribbed,Eco-Friendly,Boho,2998,25%,Silver Jhumkas,Ranveer Singh,All Season,2024,No,4.6
MTR10844,Graphic Sandals,Bottomwear,Sandals,U.S. Polo Assn.,Unisex,UK 6–11,Olive,Textured,Standard,Y2K,1251,10%,Sunglasses,Ranveer Singh,All Season,2023,Yes,5.0
MTR10845,Slim Fit Jeans,Winterwear,Jeans,U.S. Polo Assn.,Women,"M, L, XL",Pastel Green,Rough,Recycled,Y2K,1546,25%,Silver Jhumkas,Kiara Advani,All Season,2025,Yes,4.7
MTR10846,Casual Kurtis,Winterwear,Scarves,Biba,Unisex,"S, M, L, XL",Olive,Glossy,Standard,Minimalist,1687,10%,Sports Socks,Virat Kohli,Summer,2024,Yes,5.0
MTR10847,Formal Scarves,Accessories,Kurtis,Nike,Men,"M, L, XL",Pastel Green,Soft,Eco-Friendly,Streetwear,4904,15%,Statement Brooch,Virat Kohli,Winter,2024,No,3.7
MTR10848,Graphic Tracks,Accessories,Shirts,H&M,Women,UK 6–11,Pastel Green,Smooth,Premium,Retro,2275,25%,Leather Belt,Kareena Kapoor,All Season,2025,No,3.9
MTR10849,Printed Shirts,Ethnic,Sandals,Levi’s,Unisex,"XS, S, M, L",Beige,Soft,Standard,Streetwear,3538,15%,Sunglasses,None,Summer,2023,No,3.7
MTR10850,Sporty Hoodies,Winterwear,Tracks,Biba,Unisex,Free Size,Pink,Textured,Eco-Friendly,Boho,1326,10%,Sunglasses,Deepika Padukone,All Season,2023,Yes,4.7
